353364927;keshawn18@hotmail.com;foto72604.jpg;567862;7/8/2021;mar;39.471263;-74.502457
112470664;stacey98@gmail.com;Imagen39618.png;504654;14/11/2020;deporte,cine,rio,cordel,especie,avenida;38.200193;-121.23505
162690535;darren33@yahoo.com;Imagen59034.raw;76657;17/12/2020;nuez,informe,pensamiento,anaranjado,base;39.629925;-79.31377
43108219;tess48@yahoo.com;IMG44319.gif;243127;14/11/2020;domingo;38.672216;-77.01807
564968093;eliseo65@hotmail.com;photo84580.png;318214;3/1/2020;dia,boleto;37.713561;-75.67108
923252812;darrel_terry@gmail.com;icon23258.png;516717;1/4/2021;etapa;41.970474;-70.701357
748376841;katrine82@yahoo.com;photo4165.raw;208066;17/7/2021;minoria;41.811322;-74.23471
594157180;isabelle_marquardt34@hotmail.com;IMG73332.jpeg;338791;3/8/2021;investigacion,empleo,mar;37.75979;-81.82027
464833265;shanny_mohr@gmail.com;user78830.raw;597436;26/6/2020;avion,analisis,historia,respuesta;30.519883;-94.81869
232109076;alia.frami@gmail.com;foto28438.jpeg;344330;26/2/2021;leon,palabra,clavo;33.83464;-96.39018
136993477;joshuah_wunsch4@gmail.com;foto62336.png;662733;25/5/2020;manera,uno,efecto;37.293165;-76.41057
569462470;margarete_waelchi37@yahoo.com;image46581.gif;509907;8/12/2020;piel,amigo,democracia,mañana;32.520297;-101.73528
505355701;jazlyn.stanton33@yahoo.com;user86476.jpg;423278;28/5/2021;pez,policia,aspecto;33.371974;-89.17616
139682867;clemens.langworth@yahoo.com;icon33058.png;750678;22/11/2021;documento,uña;40.693376;-75.471156
654088372;ofelia15@hotmail.com;Imagen13225.jpeg;743467;7/1/2020;periodico,formacion,comercio,decada,tomate;42.563333;-93.04954
699091497;clyde_treutel67@hotmail.com;icon89077.jpeg;74018;21/11/2021;cambio,padre,fuego,deterioro;41.363615;-93.41494
655435931;trenton_rodriguez@hotmail.com;photo91386.raw;621527;8/7/2021;eleccion,nacion;40.138405;-79.42425
175044804;ines.wisozk@hotmail.com;icon57253.gif;707767;23/3/2020;chaqueta,oveja,mes;44.789382;-85.488449
89117947;ernest.nienow@yahoo.com;illustration78881.gif;49930;13/5/2020;cuenta,presidente,almacen,naturaleza;31.252471;-91.77031
666897041;fletcher.kuvalis@yahoo.com;user60559.jpeg;816580;20/1/2020;ciencia,negro,naturaleza;48.681582;-122.1977
14982927;russel5@gmail.com;foto64651.png;979346;15/11/2020;araña,mano;40.112153;-79.06772
261223947;katelin.morar@gmail.com;foto22720.tiff;25959;17/11/2021;prima;42.320081;-74.07288
322972441;madisen85@gmail.com;picture26492.tiff;680960;8/11/2021;gramo,uno,instituto;42.477142;-71.4422
568374520;carmella_white90@hotmail.com;capture83173.jpeg;331819;28/7/2021;paraguas;43.548123;-70.93189
946076869;obie_romaguera90@hotmail.com;user22241.raw;470493;4/9/2020;bolsa,estomago,billete,oreja,atmosfera;45.910946;-94.633724
934275472;dina_rau@gmail.com;user71751.jpg;176353;11/1/2020;minuto,selva,escalera,ingles,ambiente,encuentro;45.932174;-108.68933
602736354;wilma_runolfsson73@hotmail.com;picture56118.tiff;428261;6/10/2020;dinero,almendra,serie;34.497245;-118.18951
489278201;santino_koelpin@gmail.com;ilustracion52497.jpg;642467;7/2/2020;confianza,piso,tierra,labio,automovil;41.697015;-70.91019
661636005;jazlyn.stanton33@yahoo.com;Pic36559.jpg;235429;9/5/2020;caracter;43.242719;-72.30269
46547378;dee64@gmail.com;user28706.jpeg;180375;19/9/2020;prima,sociedad,negro,mesa,uso;34.052285;-84.68483
722075221;gregg38@yahoo.com;Pic31482.jpg;734551;7/3/2020;base,doña,ambiente,sentido,bisabuelo;34.097998;-84.6183
391324752;fidel69@hotmail.com;IMG62218.raw;150782;13/2/2021;intendente,escalera,chaqueta;40.774039;-83.81821
538614946;arne.keeling@hotmail.com;photo72645.jpg;213337;21/7/2021;boton,cabo,valor,alma,objetivo,litro;42.97252;-85.47798
888918828;mckayla31@gmail.com;user35032.gif;363103;5/10/2021;significado,calidad,colegio,bisabuelo,reunion,leon;43.031413;-85.550267
643705941;laisha53@hotmail.com;photo35355.jpg;184376;1/11/2020;defensa,humanidad,fuerza,bomberos;43.031413;-85.550267
572416432;jazlyn.stanton33@yahoo.com;image500.gif;834300;20/5/2020;amor,publico,camara;43.031413;-85.550267
359475731;casimer.bauch@gmail.com;ilustracion43363.jpeg;434808;5/7/2021;control,nacimiento,hielo,frances;47.322444;-96.51915
38580015;carmella_white90@hotmail.com;Pic63748.png;138055;16/5/2021;desarrollo,fuente,falda,estructura;34.772557;-96.661745
776464372;adolph_larson@gmail.com;icon28661.raw;804468;22/11/2021;diferencia,existencia,aguila,anciana,situacion;34.780243;-96.68761
601675137;gussie_nicolas99@yahoo.com;icon31165.png;1008588;28/6/2020;vez;34.735301;-96.669321
719874409;elton.botsford@yahoo.com;foto67057.jpg;242007;17/9/2020;vista,rabano,era,resfriado,universidad;39.918848;-79.90832
797684450;sophia94@gmail.com;foto41737.png;811991;16/2/2021;paraguas,epoca;41.507565;-94.64805
737845896;margaretta_lehner@yahoo.com;photo95883.tiff;518471;12/1/2021;potencia;40.401282;-90.50153
850167254;adalberto.kertzmann@gmail.com;capture75372.jpeg;442261;23/11/2021;decreto,pulpo;36.434328;-95.25512
551472698;juliana.kling@yahoo.com;capture41090.jpeg;461119;15/11/2020;mosca,hogar,empresa,viernes,abuelo;34.368647;-84.92452
11046244;ramon_pacocha@yahoo.com;picture44016.jpg;980495;16/6/2020;destino,produccion;36.681441;-86.85365
332117180;vicente52@gmail.com;screenshot61464.raw;485938;6/12/2020;trancar,prohibicion,madre,respuesta;51.87957;-176.63675
827775795;orval50@hotmail.com;profile69501.jpeg;81804;25/10/2020;mente,pantalon,longitud;44.354296;-72.49053
627106669;maryam4@hotmail.com;capture36559.raw;800113;20/12/2021;texto,insecto;42.619727;-73.11842
991742502;eusebio_legros@hotmail.com;illustration10415.tiff;303645;21/9/2021;oficina,nivel,obra;43.807654;-76.04936
91954126;ansley67@gmail.com;Imagen12797.gif;172111;17/12/2020;amiga,sistema,manera,ancho;36.569635;-87.10026
408140378;lela_walter11@gmail.com;Pic748.png;921329;22/11/2020;manera,posibilidad;38.076051;-82.73975
534849449;cruz_gerhold38@yahoo.com;picture87414.png;501041;7/8/2021;caracol,mejora,edificio,instante;43.908737;-89.80722
461788960;lane_beer@yahoo.com;foto40396.jpg;187712;1/10/2021;servicio,durazno;43.564175;-92.72645
743691010;johnson_pouros@hotmail.com;user96199.jpeg;778059;11/11/2020;numero,cucaracha,pomo,ocho;48.391059;-98.11173
833511282;kirstin.effertz@gmail.com;icon36524.jpg;299631;16/1/2020;calamar,uña,aeropuerto,religion,volumen;40.472055;-96.52637
483453549;ashleigh97@hotmail.com;icon4537.gif;964625;22/11/2020;documento,solucion,resfriado;36.756145;-101.07462
892435503;magdalen_upton99@gmail.com;user68369.tiff;453508;22/4/2021;uso,rabano,confianza,castaña;45.719133;-118.46578
872619815;stevie.feest@yahoo.com;icon53124.raw;464878;7/10/2020;raiz,falta;43.195261;-77.855883
390487769;lizeth_kautzer84@yahoo.com;user54146.raw;544811;28/10/2020;competicion,imagen,orden,uso,accion,judias;43.871728;-76.00793
371402915;gabriella65@gmail.com;capture38666.png;447260;9/12/2021;gaseosa,sorpresa;32.790622;-80.38489
9197157;buck51@gmail.com;ilustracion80272.jpg;675627;26/9/2021;economia,vida,mundo,hueso,deterioro,principio;40.3044;-79.65604
32470650;amara17@hotmail.com;image22233.jpeg;464770;13/4/2020;aspecto,transporte,fuerza,abrigo,abdomen;40.241588;-76.05765
687866086;jesse.funk65@gmail.com;foto14961.jpeg;1023285;7/6/2020;tia;39.301647;-77.46667
257920483;dudley.sauer@hotmail.com;user23449.jpg;622337;16/12/2021;pintura,hermano;41.530131;-71.284066
629811234;jovan.hagenes@hotmail.com;screenshot97887.raw;631982;21/10/2021;ayer,dedo,segundo,escalera,ventana,cuello;41.508647;-80.37501
822573156;rey47@yahoo.com;photo45551.gif;244433;26/2/2021;kilometro,origen,atun,playa,camaron,calzon;33.592585;-86.95969
755037350;kyra14@gmail.com;icon32044.raw;202952;14/6/2020;mente;35.241412;-88.38425
378001645;aisha88@yahoo.com;ilustracion36149.tiff;15426;25/6/2021;avenida,pensamiento,pareja,billete;40.090643;-81.86556
379648153;domenic.oconnell90@hotmail.com;IMG90312.jpeg;739593;16/11/2021;obra,cuerda,muslo,violeta;38.377193;-89.55998
518572603;devante.rutherford90@yahoo.com;foto66399.png;46142;1/6/2021;nublado,gris,ruta,extasis,gluteos,chino;34.243494;-97.93843
458571730;alba.kuvalis92@yahoo.com;user2747.raw;3627;9/3/2021;tallo,formalidad,probabilidad;30.350306;-91.26121
225805335;janessa_abbott@hotmail.com;photo52652.tiff;311764;12/2/2021;boton,diferencia,precio,calamar,clase;44.556073;-67.70122
635289120;quinton.schaden7@hotmail.com;capture16142.png;306037;20/11/2021;flor,anciana,vehiculo;42.104389;-77.28857
632751770;ulices.spinka36@hotmail.com;IMG68592.tiff;629504;17/7/2021;fuego,decision,formalidad;39.751296;-79.35113
400046992;virginie_collier93@hotmail.com;user19881.png;670118;12/2/2020;raiz;34.223057;-87.17232
810829542;nolan27@yahoo.com;photo7172.gif;1029447;12/6/2021;izquierda,puerta,tamaño,centimetro,expresion,tren;41.992765;-84.3329
861545269;minerva.mcglynn76@hotmail.com;IMG22022.jpeg;781484;5/4/2020;don;41.931573;-88.00222
107897164;wilford25@hotmail.com;Pic9992.tiff;728604;6/10/2021;capacidad,rabano,colegio,amor,apartamento;41.839679;-88.088716
585015982;trace_schoen@yahoo.com;photo55062.jpg;843322;16/7/2020;ojo,sandia;32.96129;-96.83751
702698013;abe_runolfsdottir86@hotmail.com;Pic52463.jpeg;41409;27/8/2020;langosta,volumen,sandia;48.305861;-117.94318
263433823;jamal95@yahoo.com;Imagen72528.png;360500;28/11/2021;cerebro,criatura,boca,producto,babosa;39.137818;-84.7079
885985675;eusebio_legros@hotmail.com;Imagen56656.png;40337;22/8/2021;verdura,suelo,bambu;31.133004;-83.42736
420281438;elvera_walter@yahoo.com;foto43095.png;159079;6/8/2021;similitud;41.612628;-94.03587
958980839;anthony.pagac@hotmail.com;illustration49884.tiff;470031;6/3/2021;nivel;42.227477;-119.88141
892485352;barney.ondricka@yahoo.com;picture56095.gif;874597;2/4/2020;meta,auto;34.587473;-117.406293
294278805;hayley.gerlach@yahoo.com;picture90650.raw;764935;22/2/2020;condicion;34.641695;-117.50803
251658269;mertie_jacobs19@yahoo.com;ilustracion36407.raw;116530;28/12/2021;tres,caso,lluvia,guerra;43.61014;-88.03047
189737687;kieran_mayer10@hotmail.com;IMG26250.gif;160979;17/11/2020;objeto,langosta,durazno,hilo,bolso;39.466041;-82.7457
467108682;ulices.spinka36@hotmail.com;icon10651.jpeg;1045744;10/8/2021;gaseosa,cucaracha;40.302718;-74.24928
292693767;eloisa.kuvalis48@hotmail.com;ilustracion36591.jpg;383759;15/3/2020;naturaleza,tallo,muñeca;40.223285;-80.87017
57870930;theron.dietrich18@hotmail.com;icon81662.tiff;519488;18/1/2021;mercado,sardina,edificio;33.451714;-87.23957
914698950;brent11@yahoo.com;capture42916.jpeg;603899;27/6/2021;educacion,instante,mayoria,bolso;41.190742;-120.90294
490147069;bernadine36@hotmail.com;IMG41178.png;141460;20/1/2021;razon,bus,articulo,minuto;43.758733;-73.76206
730918621;murphy_stamm83@gmail.com;IMG24651.raw;641614;14/5/2021;atmosfera,piso,ambiente;18.180103;-66.74947
801166303;darrel_terry@gmail.com;photo39888.tiff;140171;26/3/2020;oeste,niña,panel;29.326804;-98.21887
152965350;sharon_little@gmail.com;capture58278.gif;813215;14/5/2020;conciencia,comida,recuerdo,autor;38.614057;-96.08821
683569554;austin_dooley99@hotmail.com;profile80497.gif;954701;10/11/2021;papel,naturaleza,colega,permiso,arte,acuerdo;46.571323;-123.298384
527433940;krista74@hotmail.com;screenshot26159.jpeg;729289;20/1/2021;clase,aguja;47.640367;-92.442797
690276875;casimir0@gmail.com;screenshot73281.png;296378;5/5/2020;halcon;36.661883;-86.25964
922939881;emma.streich@gmail.com;Imagen15070.jpg;590199;12/9/2021;higado,corazon,orden;35.058503;-92.88762
948281085;clara_gaylord@yahoo.com;foto74518.jpg;431701;26/8/2021;dama;40.885328;-79.52058
839001824;karlee.pagac@hotmail.com;illustration32880.tiff;1012437;18/11/2020;oveja,campaña;38.900064;-80.26795
585617455;nathen_bogisich@hotmail.com;capture25405.png;918200;18/4/2021;concepto,fecha,politico,bolsa,simbolo;32.549854;-82.56948
825628216;juana_gottlieb72@gmail.com;screenshot26161.tiff;87835;9/11/2021;intento,mosquito,panel,parasol;41.090712;-83.365404
472396508;taya_donnelly8@yahoo.com;profile38055.gif;779778;5/7/2021;asociacion,ocho,omnibus,madre,alto,ordenador;41.900927;-84.04585
892099303;enola_hauck@gmail.com;user80420.tiff;969973;3/4/2021;trigo,libertad,rabano,accion,judias,matrimonio;43.626278;-95.93973
332017289;sylvan68@hotmail.com;photo28591.jpg;543625;14/7/2020;seguridad,problema,texto,olfato;40.416145;-91.205805
765293206;okey59@gmail.com;Pic74297.jpg;234783;11/3/2021;mejora,planta,fuego,via,mono,seguridad;38.40388;-94.34512
591668518;neal88@gmail.com;foto10884.jpg;891312;23/9/2020;medida,automovil,platano,autoridad,transporte,papas;35.2195;-102.71795
251831234;juliana.kling@yahoo.com;user50727.gif;755668;20/11/2020;oreja,mañana;43.661247;-117.07192
25890352;bradley_lehner69@yahoo.com;foto66921.gif;80632;17/3/2021;clavo,destruccion,ejemplo,clase,rosa;35.954679;-80.44132
404756821;frederick_spinka@yahoo.com;Pic23050.raw;600137;7/6/2021;cuarto,movimiento,electricidad,construccion;39.996577;-86.61928
943122070;kenny_ohara73@yahoo.com;ilustracion78265.jpg;54532;10/6/2020;formacion,empresa;37.101789;-89.91359
513940635;oliver_luettgen@gmail.com;Imagen5854.jpeg;651394;19/4/2020;control,cabo,proceso,bicho,centimetro,amiga;38.597265;-81.57934
476633986;darrel_terry@gmail.com;profile41674.gif;9104;21/4/2020;hora,aparato,transporte,elemento,atun;42.232991;-75.53429
893953539;tressa15@gmail.com;photo2369.jpeg;664927;23/9/2021;retroceso,destruccion,fecha,esfuerzo,fase,autoridad;37.987812;-78.79701
945437794;freda_bradtke50@hotmail.com;ilustracion58643.jpeg;742115;5/1/2020;conflicto,respuesta,pecho,kilo,organizacion,universidad;36.218863;-82.74704
741953228;jamal95@yahoo.com;screenshot53153.jpeg;30471;1/5/2021;falta;45.355074;-84.47898
443307855;winifred45@hotmail.com;foto7451.jpeg;677431;21/4/2021;representante,abuela,gluteos,entrada,arbol,plata;41.029408;-94.21128
581390966;emma.streich@gmail.com;icon84894.png;629406;25/6/2020;ordenador,falda,dinero,encuentro;42.605454;-89.070448
643062698;myrtle37@yahoo.com;screenshot52955.raw;379713;7/10/2021;dormitorio,ley,doña;44.903133;-92.81904
497257611;reagan34@yahoo.com;image42057.tiff;4608;18/2/2020;trigo,elemento,alimento,diferencia;36.618326;-94.93424
893784578;godfrey_bashirian@gmail.com;icon33199.jpeg;1012973;3/7/2021;superficie,mediodia,paz,cuenta,cadera,clase;33.749303;-100.76393
711441886;coleman.wilkinson@hotmail.com;picture87281.png;854960;5/11/2021;placer,consejo,hora,calendario;42.681301;-110.92196
582086311;eusebio_legros@hotmail.com;Pic33984.tiff;591939;27/7/2020;economia,manzana,yegua,reduccion,alimento,musica;44.830961;-100.11167
23816232;krista74@hotmail.com;Imagen64482.jpeg;77800;13/3/2021;sociedad,paz,jirafa,castaña,aparato;48.617378;-99.63453
332283126;ines.wisozk@hotmail.com;Imagen64175.jpeg;165421;28/1/2020;norte,senador,secreto;39.378712;-104.02409
674456216;toby_hoppe@yahoo.com;user92890.tiff;186197;14/6/2021;secuencia,mejora,hueso,tres,marron;42.07061;-72.62029
109599067;pat15@hotmail.com;icon72075.jpg;971584;14/8/2021;gorrion;40.995466;-92.30407
997238645;ellie78@gmail.com;IMG41815.gif;367880;26/7/2021;escalera,escalera,pecho,estructura,comienzo;39.627397;-94.72215
52188248;enola_kihn71@yahoo.com;ilustracion88514.jpeg;928962;16/7/2021;empatia;39.718857;-97.49191
105816030;ansel68@gmail.com;picture66030.jpeg;68718;21/11/2020;despejado,competencia,ejemplo;36.858906;-83.2528
593790051;ramon_pacocha@yahoo.com;Pic34944.jpeg;219953;9/5/2021;velocidad,rayo,halcon,municipio;42.625928;-124.05435
774561783;stanford_balistreri96@hotmail.com;icon23668.png;260103;16/2/2020;pasado,atencion,conocimiento,fuego;34.139536;-118.7607
590904669;jonatan.quitzon82@yahoo.com;illustration25348.gif;597606;3/5/2020;profesion,domingo,altura,ruta,derecha;33.786594;-118.298662
604995892;raymond29@yahoo.com;Imagen20061.gif;612790;14/4/2020;don,hierro,orden,necesidad;39.792611;-99.13229
228394534;winnifred_kessler@gmail.com;screenshot48581.gif;575660;26/7/2020;cuervo,bolso,equivocacion;35.883914;-96.86735
803854065;elizabeth.feil@yahoo.com;user32921.jpg;850059;25/7/2020;verdad,memoria,relacion,momento,verde,sol;27.782267;-97.90134
613004523;stanford_balistreri96@hotmail.com;icon52151.tiff;403389;10/5/2020;mes,rosa,arroz,caracol;18.363285;-67.18024
400802623;cesar.bergstrom19@yahoo.com;screenshot67383.gif;57398;26/1/2021;cola,ley,pez,alto,gallina,equivocacion;18.448619;-67.13422
984552249;maggie.price1@hotmail.com;IMG3293.jpeg;274544;21/3/2020;publico,valor;18.498987;-67.13699
195090142;domenico.haley30@hotmail.com;illustration42646.png;527727;19/3/2021;obra,blanco,sorpresa,musculo,almacen;18.465162;-67.141486
276082007;rahsaan.lehner38@gmail.com;Imagen10484.jpeg;1028268;2/5/2020;perjuicio,anciano,fruta,bus,playa,gripe;33.485978;-116.82004
813946539;lorna46@gmail.com;foto66781.tiff;235945;1/2/2021;llave,estomago,origen,educacion fisica,fabrica,carne;18.256995;-66.104657
80937841;theron.dietrich18@hotmail.com;Imagen31264.jpg;653471;28/1/2021;cerebro,metal;18.246205;-66.12827
972163982;marlee.boyer@yahoo.com;IMG33718.jpeg;617899;23/5/2021;poblacion,consejo;33.945183;-113.19837
650949920;imani_oreilly88@gmail.com;picture14119.jpeg;1046266;6/11/2021;prohibicion,dolor;37.400041;-104.66016
442826129;domenico.haley30@hotmail.com;illustration35235.tiff;965951;17/5/2020;semana;17.970112;-66.22291
289745231;philip_lindgren66@yahoo.com;profile62241.jpg;64077;17/8/2021;hilo;46.862332;-94.641872
696280363;emilio_gutmann@gmail.com;illustration48096.raw;760518;4/5/2021;esposo,resultado,ordenador,plomo,comunicacion,colega;47.297841;-88.39491
102734253;kyra14@gmail.com;ilustracion52116.raw;949821;22/2/2021;castaño,voz;36.293352;-76.98612
960912617;rose.bosco62@hotmail.com;illustration2004.tiff;300210;18/4/2021;automovil,nuez,cuello;46.505902;-116.3187
2305075;salvatore_weissnat@yahoo.com;picture7321.gif;343182;8/12/2021;insecto,talon,cucaracha,departamento,solapa,investigacion;37.388698;-119.72439
627188794;luis.collins@hotmail.com;picture15471.raw;151343;11/6/2020;competencia,raiz,sentido,mercado;18.142002;-66.273278
842146017;letha.yundt@yahoo.com;capture6947.raw;210111;8/2/2021;anaranjado,abdomen,estacion,nublado,comision,educacion fisica;18.12942;-66.26541
796889311;jeff60@gmail.com;picture28869.jpeg;52260;9/7/2020;tallo,arte,creacion,libertad,prenda,electricidad;21.389167;-157.93091
243408140;bradley_lehner69@yahoo.com;user27272.raw;936042;3/7/2021;metro;33.569885;-81.71368
526101475;allen_stanton@hotmail.com;user64966.png;1036585;7/6/2021;agua,energia,papel,economia,criatura;33.723519;-81.59072
766244406;leonardo10@hotmail.com;Imagen56651.jpg;668307;3/6/2021;metro,amanecer,gente;33.486049;-81.70946
969154927;timmy73@hotmail.com;illustration29513.jpg;589997;12/8/2021;percepcion,rana;33.53773;-81.599891
24096636;leda.walsh29@hotmail.com;screenshot17131.gif;389052;1/11/2020;decada,fase,sociedad,duda,recuerdo;33.650812;-81.61561
73622219;carley_gerlach76@yahoo.com;user15469.jpg;763471;27/4/2020;ciento,situacion,experiencia,nuez,luna;33.53773;-81.599891
74631512;ambrose46@hotmail.com;Imagen62485.jpeg;901314;11/11/2021;potencia,fabrica;34.071514;-101.30313
497376457;graham96@gmail.com;picture20360.raw;210268;14/3/2020;articulo;32.196136;-82.50985
249705344;jeff60@gmail.com;Imagen76541.raw;383203;25/6/2021;humanidad,amarillo;31.769334;-91.97998
524310423;arne.keeling@hotmail.com;illustration57380.raw;42905;23/7/2020;economia;41.320371;-91.54755
32895175;obie_romaguera90@hotmail.com;profile66089.raw;964898;25/2/2021;rosa;42.530382;-99.88206
45642764;darrel_schiller@hotmail.com;profile20701.raw;711225;7/10/2020;naturaleza,aleman,reduccion,senador,significado;39.80954;-76.40849
265829999;rollin_nienow38@yahoo.com;foto90872.gif;793024;9/6/2021;pareja,dinero,pera,pierna,conejo,galaxia;47.642922;-117.59149
629177440;nathen_bogisich@hotmail.com;ilustracion75440.gif;1014617;22/2/2021;comida,conjunto,dormitorio,construccion,via,congresista;46.507241;-93.66458
